"subj","current_staircase","duration_test","duration_ref","contrast_test","contrast_ref","stimulus_type","reference_type","stimulus_filename","reference_filename","ref_test_order","RT","resp","updated_threshold","updated_slope","updated_lapse","updated_guess","task","trials","group_id","energy","E","T","D","Ldu","Len"
"08",3,1623,5000,97,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3098_097.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3587_050.tiff",0,0.1271005,1,97.8978700041398,0.0276630139815528,0.0485698204805269,0.0654194399297706,"landscapes",50,"L_08_split_by_duration_test.1623",157431,-0.533488895080405,2.26771432365545,-0.833385066534001,7.39203156751459,11.966742546018
"08",4,2924,5000,78,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1589_078.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1491_050.tiff",0,0.001088,1,77.6348561670668,0.0239929032779707,0.0574729108945924,0.063196904168653,"landscapes",50,"L_08_split_by_duration_test.2924",228072,-0.343701884319353,1.56661747668516,-0.792581686348446,7.98070782086967,12.3374166475593
"08",5,5268,5000,2,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3473_002.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2548_050.tiff",1,0.2440925,0,2.46153415896821,0.0239583960515171,0.0736753196503874,0.063159254005998,"landscapes",50,"L_08_split_by_duration_test.5268",10536,-0.92814303284381,-1.03436673326165,-0.719066603216284,8.56940606286317,9.26255324342312
"08",6,9491,5000,13,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3850_013.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2553_050.tiff",0,0.6990529,1,19.6913428840436,0.0549521877086098,0.0963393090732118,0.0531136823414989,"landscapes",50,"L_08_split_by_duration_test.9491",123383,-0.624963649718537,-0.438218269455608,-0.586620273836114,9.15809926013049,11.723048617592
"08",7,17100,5000,10,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3000_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1560_050.tiff",1,1.4570803,0,9.27247699880342,0.0219539470120121,0.0683682260557762,0.0545470834417847,"landscapes",50,"L_08_split_by_duration_test.17100",171000,-0.497033862606109,-0.798709264520902,-0.347978521467249,9.74683374249075,12.0494188354848
"08",8,30808,5000,22,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2965_022.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3527_050.tiff",1,0.3210789,0,21.0569904781292,0.049570803214954,0.0506271722014951,0.0903724342958065,"landscapes",50,"L_08_split_by_duration_test.30808",677776,0.864491344645245,-0.390967093989586,0.0819467172595741,10.3355296754947,13.4265721288531
"08",9,55505,5000,6,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3706_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2996_050.tiff",1,0.4650612,0,6.69116238629496,0.0265611206764192,0.0761538369924515,0.0632536681792798,"landscapes",50,"L_08_split_by_duration_test.55505",333030,-0.0617174124763932,-0.888022312936085,0.856520952803516,10.9242283857667,12.7159878549948
"08",10,100000,5000,4,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3364_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2500_050.tiff",1,0.3970652,0,4.75432960713321,0.0328737146795183,0.045895347014373,0.0626637485151352,"landscapes",50,"L_08_split_by_duration_test.100000",400000,0.118206938972024,-0.955036399068455,2.25202164562158,11.5129254649702,12.8992198260901
"09",4,2924,5000,67,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2572_067.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1647_050.tiff",0,0.4990579,0,66.1913342643894,0.0255692944107905,0.0677156252944643,0.0484515491866872,"landscapes",50,"L_09_split_by_duration_test.2924",195908,-0.430115007210004,1.17067355695473,-0.792581686348446,7.98070782086967,12.1854004402606
"09",5,5268,5000,42,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3623_042.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3062_050.tiff",1,0.0010905,1,41.4418966787752,0.0272072106611568,0.0690450654824531,0.0545830496048805,"landscapes",50,"L_09_split_by_duration_test.5268",221256,-0.362014029749731,0.314347208116352,-0.719066603216284,8.56940606286317,12.3070756811465
"09",6,9491,5000,20,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1836_020.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3578_050.tiff",0,0.103078,1,20.8204278971123,0.0290091464321076,0.0478755353129666,0.0765049195850612,"landscapes",50,"L_09_split_by_duration_test.9491",189820,-0.446471277952395,-0.399152119227967,-0.586620273836114,9.15809926013049,12.1538315336845
"09",7,17100,5000,20,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3735_020.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1443_050.tiff",1,0.1900376,1,20.6337741109935,0.0465238196797514,0.053437452508778,0.0934756895202276,"landscapes",50,"L_09_split_by_duration_test.17100",342000,-0.0376182422137039,-0.405610308615546,-0.347978521467249,9.74683374249075,12.7425660160447
"09",8,30808,5000,3,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3938_003.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3331_050.tiff",1,0.2141131,0,1.59615026404642,0.0553918247348763,0.0957760775107936,0.0511563232972815,"landscapes",50,"L_09_split_by_duration_test.30808",92424,-0.708139370138002,-1.06430886946246,0.0819467172595741,10.3355296754947,11.4341419641629
"09",9,55505,5000,6,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3512_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3548_050.tiff",0,0.3450459,1,6.83672618166254,0.0257696193174422,0.0482493489860381,0.0673301501256702,"landscapes",50,"L_09_split_by_duration_test.55505",333030,-0.0617174124763932,-0.882985830269399,0.856520952803516,10.9242283857667,12.7159878549948
"09",10,100000,5000,5,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1584_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2412_050.tiff",0,0.3891191,1,5.9840614120113,0.0435512969963054,0.0399527423396979,0.0601597479182807,"landscapes",50,"L_09_split_by_duration_test.100000",500000,0.386871044464659,-0.912487886889989,2.25202164562158,11.5129254649702,13.1223633774043
"10",4,2924,5000,68,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1317_068.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1767_050.tiff",1,1.5452668,0,67.865605913744,0.0589560116644206,0.046162210837655,0.0927350258753405,"landscapes",50,"L_10_split_by_duration_test.2924",198832,-0.422259268765399,1.22860307246375,-0.792581686348446,7.98070782086967,12.2002155260458
"10",6,9491,5000,27,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3847_027.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3029_050.tiff",0,0.625046,1,27.2592330498051,0.0505973647204011,0.0928088393370095,0.0668598521198349,"landscapes",50,"L_10_split_by_duration_test.9491",256257,-0.267978906186254,-0.176370551436219,-0.586620273836114,9.15809926013049,12.4539361261348
"10",7,17100,5000,16,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3064_016.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3339_050.tiff",0,0.4600408,0,14.9607965241399,0.0536886467910339,0.0944125722907328,0.0491190427784206,"landscapes",50,"L_10_split_by_duration_test.17100",273600,-0.221384490370666,-0.601894372331644,-0.347978521467249,9.74683374249075,12.5194224647305
"10",8,30808,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3710_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3481_050.tiff",1,1.046075,1,7.11076340864827,0.0294911604601062,0.0811853769123197,0.0497575995223338,"landscapes",50,"L_10_split_by_duration_test.30808",246464,-0.294289182037147,-0.873504188627292,0.0819467172595741,10.3355296754947,12.4149712171746
"10",9,55505,5000,7,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1365_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1411_050.tiff",1,0.5650346,1,7.17586151022867,0.0327625359917373,0.0786496443132075,0.0781724820297895,"landscapes",50,"L_10_split_by_duration_test.55505",388535,0.0874045992772936,-0.87125180533778,0.856520952803516,10.9242283857667,12.8701385348221
"10",10,100000,5000,4,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2624_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3616_050.tiff",0,1.0731386,1,3.42959612674468,0.0455511919146958,0.0927890989717556,0.052860549435682,"landscapes",50,"L_10_split_by_duration_test.100000",400000,0.118206938972024,-1.00087195312987,2.25202164562158,11.5129254649702,12.8992198260901
"11",2,901,5000,88,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2545_088.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3635_050.tiff",0,0.4181269,0,85.3690665367561,0.0552762657412914,0.0502901566808629,0.0951339324575513,"landscapes",50,"L_11_split_by_duration_test.901",79288,-0.743431087035514,1.83421984559206,-0.856029217567031,6.80350525760834,11.2808420720865
"11",3,1623,5000,89,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3088_089.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3746_050.tiff",1,0.2482903,1,90.2126825026363,0.0568281652063496,0.0491244985602894,0.0952876873755393,"landscapes",50,"L_11_split_by_duration_test.1623",144447,-0.568372242537568,2.00180813768515,-0.833385066534001,7.39203156751459,11.8806679372467
"11",4,2924,5000,71,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1928_071.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_1972_050.tiff",1,0.3620986,1,70.0478694659646,0.0332842501172578,0.056920798461794,0.0766496782633867,"landscapes",50,"L_11_split_by_duration_test.2924",207604,-0.398692053431585,1.30410902177721,-0.792581686348446,7.98070782086967,12.243387697911
"11",5,5268,5000,51,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3709_051.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3026_050.tiff",0,0.2310641,0,51.9870716289355,0.0622546769155583,0.0783669089407104,0.0668119296199876,"landscapes",50,"L_11_split_by_duration_test.5268",268668,-0.234635004053563,0.679208475435877,-0.719066603216284,8.56940606286317,12.5012316955875
"11",6,9491,5000,40,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3407_040.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3474_050.tiff",1,0.3340862,1,40.9035197293768,0.0473439589520697,0.0937456776157064,0.0590842477741115,"landscapes",50,"L_11_split_by_duration_test.9491",379640,0.0635069270937238,0.295719456847974,-0.586620273836114,9.15809926013049,12.8469787142444
"11",7,17100,5000,17,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3530_017.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1744_050.tiff",0,0.4011385,0,17.2694721414824,0.0313319744524796,0.078767539542,0.0763919790126225,"landscapes",50,"L_11_split_by_duration_test.17100",290700,-0.175442928331425,-0.522014586974411,-0.347978521467249,9.74683374249075,12.580047086547
"11",8,30808,5000,4,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1750_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2617_050.tiff",0,0.4860402,1,4.82720234334316,0.0290425658193017,0.0458265578995901,0.0718120137846964,"landscapes",50,"L_11_split_by_duration_test.30808",123232,-0.625369332517831,-0.952515014737491,0.0819467172595741,10.3355296754947,11.7218240366146
"11",9,55505,5000,1,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3591_001.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3623_050.tiff",1,0.3650382,1,1.93542445408989,0.0414017400860548,0.0901165529766805,0.0586647137550194,"landscapes",50,"L_11_split_by_duration_test.55505",55505,-0.807327471244827,-1.05257003994724,0.856520952803516,10.9242283857667,10.9242283857667
"11",10,100000,5000,5,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2515_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2532_050.tiff",1,0.8900527,1,5.95610478554729,0.0323931844107044,0.0417420398870186,0.066297243850438,"landscapes",50,"L_11_split_by_duration_test.100000",500000,0.386871044464659,-0.913455181430843,2.25202164562158,11.5129254649702,13.1223633774043
"12",4,2924,5000,83,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3936_083.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3519_050.tiff",0,0.2111353,1,82.7645744183943,0.02416437888446,0.0525786782274522,0.0661562565800397,"landscapes",50,"L_12_split_by_duration_test.2924",242692,-0.304423192096329,1.74410485939975,-0.792581686348446,7.98070782086967,12.3995484286663
"12",5,5268,5000,57,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3681_057.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2412_050.tiff",1,0.428074,0,56.1974691593378,0.0289048808423614,0.0637180029874024,0.0766366809399636,"landscapes",50,"L_12_split_by_duration_test.5268",300276,-0.149715653589451,0.824887516904812,-0.719066603216284,8.56940606286317,12.6124573306977
"12",6,9491,5000,30,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1869_030.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3524_050.tiff",1,0.0011063,0,30.227024871029,0.0269615052896825,0.0707823929807339,0.052666021189546,"landscapes",50,"L_12_split_by_duration_test.9491",284730,-0.191482175429336,-0.0736854570541848,-0.586620273836114,9.15809926013049,12.5592966417926
"12",7,17100,5000,14,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2540_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2972_050.tiff",0,0.2180436,0,14.5553604947774,0.0342858736815459,0.0886676856293409,0.0558716401485357,"landscapes",50,"L_12_split_by_duration_test.17100",239400,-0.313267614449147,-0.615922390281972,-0.347978521467249,9.74683374249075,12.385891072106
"12",8,30808,5000,8,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1285_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1347_050.tiff",1,0.0550364,1,8.96123193128352,0.0262746215697339,0.0505669218541887,0.064858527367993,"landscapes",50,"L_12_split_by_duration_test.30808",246464,-0.294289182037147,-0.809478291143882,0.0819467172595741,10.3355296754947,12.4149712171746
"12",9,55505,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2408_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3363_050.tiff",0,0.2450789,0,7.00222810568432,0.0477568917560412,0.0484034111294246,0.0609170716381122,"landscapes",50,"L_12_split_by_duration_test.55505",444040,0.23652661103098,-0.877259491728046,0.856520952803516,10.9242283857667,13.0036699274466
"12",10,100000,5000,6,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1750_006.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1450_050.tiff",0,0.7550329,0,5.34235458449135,0.0336345208618873,0.0655679338756261,0.0525633127932996,"landscapes",50,"L_12_split_by_duration_test.100000",600000,0.655535149957293,-0.934690834441178,2.25202164562158,11.5129254649702,13.3046849341983
"13",4,2924,5000,79,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3760_079.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1739_050.tiff",0,0.5781835,1,79.7025684017298,0.0295647087705722,0.0514113477317247,0.0605422876811588,"landscapes",50,"L_13_split_by_duration_test.2924",230996,-0.335846145874748,1.63815996981181,-0.792581686348446,7.98070782086967,12.3501556733367
"13",5,5268,5000,42,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3410_042.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3472_050.tiff",1,0.5730332,0,42.8591811498076,0.0260153720025069,0.0751304034992999,0.0661522596088489,"landscapes",50,"L_13_split_by_duration_test.5268",221256,-0.362014029749731,0.363385010779389,-0.719066603216284,8.56940606286317,12.3070756811465
"13",6,9491,5000,23,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3721_023.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3329_050.tiff",1,0.4480623,1,22.3439189923562,0.0263876186339174,0.0585238738774884,0.0794962714897523,"landscapes",50,"L_13_split_by_duration_test.9491",218293,-0.369974547195477,-0.346439585354619,-0.586620273836114,9.15809926013049,12.2935934760596
"13",7,17100,5000,19,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2616_019.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3422_050.tiff",0,0.4160332,1,19.0257308567144,0.0401238127927226,0.075380473390925,0.0674159262742179,"landscapes",50,"L_13_split_by_duration_test.17100",324900,-0.0835598042529444,-0.461248332871556,-0.347978521467249,9.74683374249075,12.6912727216572
"13",8,30808,5000,10,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3069_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3029_050.tiff",1,0.557106,1,9.32319098474769,0.0257703217780005,0.0656749502246047,0.0722409633582728,"landscapes",50,"L_13_split_by_duration_test.30808",308080,-0.128749106796806,-0.796954569196272,0.0819467172595741,10.3355296754947,12.6381147684888
"13",9,55505,5000,5,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1584_005.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3938_050.tiff",1,0.4450524,1,5.93309717835109,0.0357502184657499,0.0854743803535991,0.0537451969774879,"landscapes",50,"L_13_split_by_duration_test.55505",277525,-0.21083942423008,-0.914251240743208,0.856520952803516,10.9242283857667,12.5336662982008
"13",10,100000,5000,4,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1505_004.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2264_050.tiff",1,0.48608,1,4.97548269681737,0.0286330520311223,0.0434810314543796,0.0697909384793196,"landscapes",50,"L_13_split_by_duration_test.100000",400000,0.118206938972024,-0.947384539620399,2.25202164562158,11.5129254649702,12.8992198260901
"14",3,1623,5000,99,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2977_099.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_3049_050.tiff",1,0.9090589,1,98.9985002149482,0.0399910136493208,0.0495024232148575,0.0843379030175182,"landscapes",50,"L_14_split_by_duration_test.1623",160677,-0.524768058216114,2.30579594254406,-0.833385066534001,7.39203156751459,11.9871514176492
"14",4,2924,5000,79,"050",1,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2906_079.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1829_050.tiff",0,1.0580343,0,78.4230498211417,0.0275570106345941,0.0837360182099411,0.0602720893703621,"landscapes",50,"L_14_split_by_duration_test.2924",230996,-0.335846145874748,1.59388884362579,-0.792581686348446,7.98070782086967,12.3501556733367
"14",5,5268,5000,51,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3908_051.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3476_050.tiff",0,0.5930504,0,50.1792064544124,0.0304947814602546,0.0832942403274681,0.0480475996079448,"landscapes",50,"L_14_split_by_duration_test.5268",268668,-0.234635004053563,0.616656646581742,-0.719066603216284,8.56940606286317,12.5012316955875
"14",6,9491,5000,31,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1411_031.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2411_050.tiff",0,0.6980414,0,30.0246451239121,0.0409589303463224,0.068373911622949,0.0430169021178846,"landscapes",50,"L_14_split_by_duration_test.9491",294221,-0.16598326517703,-0.0806877620289119,-0.586620273836114,9.15809926013049,12.5920864646156
"14",7,17100,5000,17,"050",0,1,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3388_017.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2949_050.tiff",0,0.7231524,1,16.3219342011451,0.0227636280347834,0.064584259365523,0.059084227028981,"landscapes",50,"L_14_split_by_duration_test.17100",290700,-0.175442928331425,-0.554799239232793,-0.347978521467249,9.74683374249075,12.580047086547
"14",8,30808,5000,14,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1487_014.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3471_050.tiff",0,0.3780635,0,13.1427116503425,0.0259175008236926,0.0660058849110063,0.0495437466521619,"landscapes",50,"L_14_split_by_duration_test.30808",431312,0.202331043683878,-0.664799801049836,0.0819467172595741,10.3355296754947,12.97458700511
"14",9,55505,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2163_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2224_050.tiff",0,0.5760343,0,7.99668399303109,0.0414466549053132,0.0417722798604455,0.0692594363946267,"landscapes",50,"L_14_split_by_duration_test.55505",444040,0.23652661103098,-0.842851486449273,0.856520952803516,10.9242283857667,13.0036699274466
"14",10,100000,5000,8,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2512_008.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3373_050.tiff",0,0.6041564,0,7.16098736066058,0.0289887885414912,0.0757096915522379,0.0490955339007812,"landscapes",50,"L_14_split_by_duration_test.100000",800000,1.19286336094256,-0.871766448393715,2.25202164562158,11.5129254649702,13.5923670066501
"15",4,2924,5000,72,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1737_072.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2380_050.tiff",0,0.5440911,1,72.5778964509743,0.0251706263930138,0.0609429929389682,0.0737114825443086,"landscapes",50,"L_15_split_by_duration_test.2924",210528,-0.39083631498698,1.39164752696714,-0.792581686348446,7.98070782086967,12.2573739398857
"15",5,5268,5000,60,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3551_060.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3908_050.tiff",0,0.2580545,0,59.6608738708563,0.0498507185577185,0.0944530197973777,0.0464120646274705,"landscapes",50,"L_15_split_by_duration_test.5268",316080,-0.107255978357395,0.944720733352856,-0.719066603216284,8.56940606286317,12.6637506250853
"15",6,9491,5000,25,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_1318_025.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_2163_050.tiff",0,0.2930489,1,25.9486236446975,0.0313167828824176,0.0647506847117403,0.0647236156919899,"landscapes",50,"L_15_split_by_duration_test.9491",237275,-0.318976726690865,-0.221717414885002,-0.586620273836114,9.15809926013049,12.3769750849987
"15",7,17100,5000,29,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2901_029.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3494_050.tiff",0,0.5930403,0,28.3846333531295,0.0263309306544203,0.0573585177922458,0.0575328348354894,"landscapes",50,"L_15_split_by_duration_test.17100",495900,0.375855816139461,-0.137431891541678,-0.347978521467249,9.74683374249075,13.1141295724772
"15",8,30808,5000,10,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3568_010.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3487_050.tiff",0,0.5080699,1,10.7858636232803,0.0377093478175301,0.0654002734948426,0.0648290723273174,"landscapes",50,"L_15_split_by_duration_test.30808",308080,-0.128749106796806,-0.746346343624776,0.0819467172595741,10.3355296754947,12.6381147684888
"15",9,55505,5000,7,"050",1,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\natural_2569_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_1956_050.tiff",0,0.4890483,0,6.17014886103042,0.0274388212969735,0.0659662037227506,0.0489959532285231,"landscapes",50,"L_15_split_by_duration_test.55505",388535,0.0874045992772936,-0.906049292670143,0.856520952803516,10.9242283857667,12.8701385348221
"15",10,100000,5000,7,"050",0,0,"C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3312_007.tiff","C:\Users\ULB-CO3\Documents\Pietro\bloch_law_landscapes\final\urban_3798_050.tiff",1,0.4600342,0,6.05438507259033,0.0253598404458192,0.074313347657839,0.0543485831962422,"landscapes",50,"L_15_split_by_duration_test.100000",700000,0.924199255449928,-0.910054700144138,2.25202164562158,11.5129254649702,13.4588356140255
